EDW,dbo,DimItemBranch_History,BASE TABLE
EDW,dbo,DimItemBranchAdditionalInformation,BASE TABLE
EDW,dbo,DimItemBranchAdditionalInformation_History,BASE TABLE
EDW,dbo,DimItemCost,BASE TABLE
EDW,dbo,DimItemCost_History,BASE TABLE
EDW,dbo,DimItemCostComponents,BASE TABLE
EDW,dbo,DimItemCostComponents_History,BASE TABLE
EDW,dbo,DimItemCostHistory,BASE TABLE
EDW,dbo,DimItemCostPivot,BASE TABLE
EDW,dbo,DimItemCrossReference,BASE TABLE
EDW,dbo,DimItemLocationFile,BASE TABLE
EDW,dbo,DimItemMasterAdditionalInformation,BASE TABLE
EDW,dbo,DimItemPreferenceGroups,BASE TABLE
EDW,dbo,DimItemShippingInformation,BASE TABLE
EDW,dbo,DimItemUOMConversion,BASE TABLE
EDW,dbo,DimItemUOMConversion_History,BASE TABLE
EDW,dbo,DimItemUOMConversionRecursive,BASE TABLE
EDW,dbo,DimItemUOMConversionRecursive_History,BASE TABLE
EDW,dbo,DimLedgerType,BASE TABLE
EDW,dbo,DimLocation,BASE TABLE
EDW,dbo,DimLot,BASE TABLE
EDW,dbo,DimPaymentTerms,BASE TABLE
EDW,dbo,DimProductDataManagement,BASE TABLE
EDW,dbo,DimRouting,BASE TABLE
EDW,dbo,DimStatusCode,BASE TABLE
EDW,dbo,DimSubledger,BASE TABLE
EDW,dbo,DimSupplementalData,BASE TABLE
EDW,dbo,DimSupplier,BASE TABLE
EDW,dbo,DimSupplierItem,BASE TABLE
EDW,dbo,DimTestDefinition,BASE TABLE
EDW,dbo,DimUDC,BASE TABLE
EDW,dbo,DimUOM,BASE TABLE
EDW,dbo,DimUOMConversion,BASE TABLE
EDW,dbo,DimUOMConversion_History,BASE TABLE
EDW,dbo,DimUOMConvert,BASE TABLE
EDW,dbo,DimUser,BASE TABLE
EDW,dbo,DimWorkOrder,BASE TABLE
EDW,dbo,F0092,BASE TABLE
EDW,dbo,F0092L,BASE TABLE
EDW,dbo,F00950,BASE TABLE
EDW,dbo,F3413,BASE TABLE
EDW,dbo,F3460Z1,BASE TABLE
EDW,dbo,F3460Z1_New,BASE TABLE
EDW,dbo,F3460z1_STAGE,BASE TABLE
EDW,dbo,F95921,BASE TABLE
EDW,dbo,FactAPDetail,BASE TABLE
EDW,dbo,FactAPPaymentDetail,BASE TABLE
EDW,dbo,FactARDetail,BASE TABLE
EDW,dbo,FactARReceiptsDetail,BASE TABLE
EDW,dbo,FactDocumentAudit,BASE TABLE
EDW,dbo,FactForecast,BASE TABLE
EDW,dbo,FactGLDetail,BASE TABLE
EDW,dbo,FactGLPeriodBalances,BASE TABLE
EDW,dbo,FactGLYearBalances,BASE TABLE
EDW,dbo,FactInventoryAsOfPerBalances,BASE TABLE
EDW,dbo,FactInventoryAsOfYearBalances,BASE TABLE
EDW,dbo,FactInventoryDetail,BASE TABLE
EDW,dbo,FactInventorySnapshot,BASE TABLE
EDW,dbo,FactInventorySnapshot_History,BASE TABLE
EDW,dbo,FactPriceAdjustmentDetail,BASE TABLE
EDW,dbo,FactPriceExceptions,BASE TABLE
EDW,dbo,FactPurchaseOrderDetail,BASE TABLE
EDW,dbo,FactPurchaseOrderDetailLedger,BASE TABLE
EDW,dbo,FactPurchaseOrderHeader,BASE TABLE
EDW,dbo,FactPurchaseOrderReceiver,BASE TABLE
EDW,dbo,FactQCDetail,BASE TABLE
EDW,dbo,FactQCPreferenceProfile,BASE TABLE
EDW,dbo,FactSalesDetail,BASE TABLE
EDW,dbo,FactSalesHeader,BASE TABLE
EDW,dbo,FactSalesHistory_UOM_Fix,BASE TABLE
EDW,dbo,FactSalesPriceAdjustments,BASE TABLE
EDW,dbo,FactSupplierPricing,BASE TABLE
EDW,dbo,FactWOPartsList,BASE TABLE
EDW,dbo,FactWOProductionCost,BASE TABLE
EDW,dbo,FactWORouting,BASE TABLE
EDW,dbo,FactWOTimeTransactions,BASE TABLE
EDW,dbo,FrozenCostRollupHistory,BASE TABLE
EDW,dbo,FrozenCostStats,BASE TABLE
EDW,dbo,MRPMtrl_Msg,BASE TABLE
EDW,dbo,MRPMtrl_Msg_Append,BASE TABLE
EDW,dbo,MRPMtrl_Msg_Final,BASE TABLE
EDW,dbo,MRPMtrl_Peg,BASE TABLE
EDW,dbo,MRPMtrl_Peg_Final,BASE TABLE
EDW,dbo,MRPTimeSeries,BASE TABLE
EDW,dbo,MRPTimeSeries_Final,BASE TABLE
EDW,dbo,PRODDTA_F3460Z1,BASE TABLE
EDW,dbo,SF_DimAccount,BASE TABLE
EDW,dbo,SF_DimCase,BASE TABLE
EDW,dbo,TbBOMExpanded,BASE TABLE
EDW,dbo,TM1_EDW_CURRENT_MONTH,BASE TABLE
EDW,dbo,TM1_EDW_DIMENSION_REF_COMPANY,BASE TABLE
EDW,dbo,TM1_EDW_DIMENSION_REF_MEASURE,BASE TABLE
EDW,dbo,TM1_EDW_DIMENSION_REF_VERSION,BASE TABLE
EDW,dbo,TM1_EDW_PRIOR_YEAR,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_BKP,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_HISTORY,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_INT,BASE TABLE
