TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
PRODDTA,F3711,23,TRQPF,nchar,1,,,YES
PRODDTA,F3711,24,TRTOVR,nchar,1,,,YES
PRODDTA,F3711,47,TRPTTS,nchar,1,,,YES
PRODDTA,F3711,53,TRTTTY,nchar,1,,,YES
PRODDTA,F3711,54,TRMFGR,nchar,1,,,YES
PRODDTA,F3711,55,TRMRRR,nchar,1,,,YES
PRODDTA,F3711,56,TRMFGC,nchar,1,,,YES
PRODDTA,F3711,57,TRPRCR,nchar,1,,,YES
PRODDTA,F3711,58,TRPRER,nchar,1,,,YES
PRODDTA,F3711,59,TRSHPR,nchar,1,,,YES
PRODDTA,F3711,60,TRBLKR,nchar,1,,,YES
PRODDTA,F3711,70,TRTTST,nchar,1,,,YES
PRODDTA,F3711,71,TRDFCW,nchar,1,,,YES
PRODDTA,F3711,82,TRCDEC,nchar,1,,,YES
PRODDTA,F3711,99,TRWVTY,nchar,1,,,YES
PRODDTA,F3711,101,TRRSSTS,nchar,1,,,YES
PRODDTA,F3711,111,TRCDEC2,nchar,1,,,YES
PRODDTA,F3711,115,TRNUMT,nchar,1,,,YES
PRODDTA,F3711,116,TRNUMT3,nchar,1,,,YES
PRODDTA,F31122,13,WTTYR,nchar,1,,,YES
PRODDTA,F31122,21,WTSHFT,nchar,1,,,YES
PRODDTA,F31122,31,WTSUMR,nchar,1,,,YES
PRODDTA,F31122,48,WTSOHR,nchar,1,,,YES
PRODDTA,F31122,49,WTSORE,nchar,1,,,YES
PRODDTA,F3114,5,IQSHFT,nchar,1,,,YES
PRODDTA,F3701,8,QATTTY,nchar,1,,,YES
PRODDTA,F3701,9,QANUMT,nchar,1,,,YES
PRODDTA,F3701,12,QACDEC,nchar,1,,,YES
PRODDTA,F3701,23,QAAVG,nchar,1,,,YES
PRODDTA,F3701,24,QATSDP,nchar,1,,,YES
PRODDTA,F3701,25,QAPTTS,nchar,1,,,YES
PRODDTA,F3701,26,QAPTTX,nchar,1,,,YES
PRODDTA,F3701,39,QAQM01,nchar,1,,,YES
PRODDTA,F3701,40,QAQM02,nchar,1,,,YES
PRODDTA,F3701,41,QAQM03,nchar,1,,,YES
PRODDTA,F3701,42,QAQM04,nchar,1,,,YES
PRODDTA,F3701,43,QAQM05,nchar,1,,,YES
PRODDTA,F3701,44,QAQM06,nchar,1,,,YES
PRODDTA,F3701,45,QAQM07,nchar,1,,,YES
PRODDTA,F3701,46,QAQM08,nchar,1,,,YES
PRODDTA,F3701,47,QAQM09,nchar,1,,,YES
PRODDTA,F3701,48,QAQM10,nchar,1,,,YES
PRODDTA,F3701,56,QAACTN,nchar,1,,,YES
PRODDTA,F3701,73,QACRTLBTSK,nchar,1,,,YES
PRODDTA,F5531,16,QZQPF,nchar,1,,,YES
PRODDTA,F31UI006,7,LSSHFT,nchar,1,,,YES
PRODDTA,F31UI006,21,LSEV01,nchar,1,,,YES
PRODDTA,F31UI006,35,LSMWDH,nchar,1,,,YES
PRODDTA,F31UI006,36,LSEV02,nchar,1,,,YES
PRODDTA,F31UI006,39,LSEV11,nchar,1,,,YES
PRODDTA,F31UI006,40,LSEV12,nchar,1,,,YES
PRODDTA,F31UI006,41,LSEV13,nchar,1,,,YES
PRODDTA,F31UI006,42,LSEV14,nchar,1,,,YES
PRODDTA,F31UI006,43,LSEV15,nchar,1,,,YES
PRODDTA,F554072,14,ADBSCD,nchar,1,,,YES
PRODDTA,F554072,18,ADFGY,nchar,1,,,YES
PRODDTA,F554072,28,ADPARTFG,nchar,1,,,YES
PRODDTA,F554072,29,ADAPRS,nchar,1,,,YES
PRODDTA,F554072,99,AD55OTPEN,nchar,1,,,YES
PRODDTA,F554072,100,AD55NOCPEN,nchar,1,,,YES
PRODDTA,F3460,13,MFBPFC,nchar,1,,,YES
PRODDTA,F3460,14,MFRVIS,nchar,1,,,YES
PRODDTA,F4111_ARCH,12,ILFRTO,nchar,1,,,YES
PRODDTA,F4111_ARCH,13,ILLMCX,nchar,1,,,YES
PRODDTA,F4111_ARCH,14,ILLOTS,nchar,1,,,YES
PRODDTA,F4111_ARCH,33,ILIPCD,nchar,1,,,YES
PRODDTA,F4111_ARCH,56,ILCMOO,nchar,1,,,YES
PRODDTA,F4111_ARCH,57,ILRE,nchar,1,,,YES
PRODDTA,F4111_ARCH,58,ILSBLT,nchar,1,,,YES
PRODDTA,F40205,4,LFGLI,nchar,1,,,YES
PRODDTA,F40205,5,LFIVI,nchar,1,,,YES
PRODDTA,F40205,6,LFARI,nchar,1,,,YES
PRODDTA,F40205,7,LFAPI,nchar,1,,,YES
PRODDTA,F40205,8,LFRSGN,nchar,1,,,YES
PRODDTA,F40205,9,LFTXYN,nchar,1,,,YES
PRODDTA,F40205,10,LFPRFT,nchar,1,,,YES
PRODDTA,F40205,11,LFCDSC,nchar,1,,,YES
PRODDTA,F40205,12,LFTX01,nchar,1,,,YES
PRODDTA,F40205,13,LFTX02,nchar,1,,,YES
PRODDTA,F40205,15,LFPDC1,nchar,1,,,YES
PRODDTA,F40205,16,LFPDC2,nchar,1,,,YES
PRODDTA,F40205,17,LFPDC3,nchar,1,,,YES
PRODDTA,F40205,18,LFPDC4,nchar,1,,,YES
PRODDTA,F40205,19,LFIDC1,nchar,1,,,YES
PRODDTA,F40205,20,LFIDC2,nchar,1,,,YES
PRODDTA,F40205,21,LFIDC3,nchar,1,,,YES
PRODDTA,F40205,22,LFIDC4,nchar,1,,,YES
PRODDTA,F40205,23,LFCSJ,nchar,1,,,YES
PRODDTA,F40205,25,LFART,nchar,1,,,YES
PRODDTA,F40205,26,LFAFT,nchar,1,,,YES
PRODDTA,F40205,27,LFGWO,nchar,1,,,YES
PRODDTA,F40205,28,LFEXVR,nchar,1,,,YES
PRODDTA,F40205,29,LFCMI,nchar,1,,,YES
PRODDTA,F40205,30,LFPRRQ,nchar,1,,,YES
PRODDTA,F40205,31,LFEV01,nchar,1,,,YES
PRODDTA,F40205,32,LFEV02,nchar,1,,,YES
PRODDTA,F40205,33,LFEV03,nchar,1,,,YES
PRODDTA,F40205,34,LFEV04,nchar,1,,,YES
PRODDTA,F40205,35,LFEV05,nchar,1,,,YES
PRODDTA,F40205,36,LFNEWR,nchar,1,,,YES
PRODDTA,F40205,37,LFSRUF,nchar,1,,,YES
PRODDTA,F40205,38,LFNBRU,nchar,1,,,YES
PRODDTA,F554072L,18,LTEV01,nchar,1,,,YES
PRODDTA,F4111,12,ILFRTO,nchar,1,,,YES
PRODDTA,F4111,13,ILLMCX,nchar,1,,,YES
PRODDTA,F4111,14,ILLOTS,nchar,1,,,YES
PRODDTA,F4111,33,ILIPCD,nchar,1,,,YES
PRODDTA,F4111,56,ILCMOO,nchar,1,,,YES
PRODDTA,F4111,57,ILRE,nchar,1,,,YES
PRODDTA,F4111,58,ILSBLT,nchar,1,,,YES
PRODDTA,F42119_ARCH,73,SDCOMM,nchar,1,,,YES
PRODDTA,F42119_ARCH,74,SDOTQY,nchar,1,,,YES
PRODDTA,F42119_ARCH,78,SDPROV,nchar,1,,,YES
PRODDTA,F42119_ARCH,79,SDTPC,nchar,1,,,YES
PRODDTA,F42119_ARCH,84,SDCSTO,nchar,1,,,YES
PRODDTA,F42119_ARCH,88,SDRYIN,nchar,1,,,YES
PRODDTA,F42119_ARCH,89,SDDTBS,nchar,1,,,YES
PRODDTA,F42119_ARCH,104,SDTAX1,nchar,1,,,YES
PRODDTA,F42119_ARCH,107,SDATXT,nchar,1,,,YES
PRODDTA,F42119_ARCH,108,SDPRIO,nchar,1,,,YES
PRODDTA,F42119_ARCH,109,SDRESL,nchar,1,,,YES
PRODDTA,F42119_ARCH,110,SDBACK,nchar,1,,,YES
PRODDTA,F42119_ARCH,111,SDSBAL,nchar,1,,,YES
PRODDTA,F42119_ARCH,112,SDAPTS,nchar,1,,,YES
PRODDTA,F42119_ARCH,139,SDORP,nchar,1,,,YES
PRODDTA,F42119_ARCH,144,SDSO01,nchar,1,,,YES
PRODDTA,F42119_ARCH,145,SDSO02,nchar,1,,,YES
PRODDTA,F42119_ARCH,146,SDSO03,nchar,1,,,YES
PRODDTA,F42119_ARCH,147,SDSO04,nchar,1,,,YES
PRODDTA,F42119_ARCH,148,SDSO05,nchar,1,,,YES
PRODDTA,F42119_ARCH,149,SDSO06,nchar,1,,,YES
PRODDTA,F42119_ARCH,150,SDSO07,nchar,1,,,YES
PRODDTA,F42119_ARCH,151,SDSO08,nchar,1,,,YES
PRODDTA,F42119_ARCH,152,SDSO09,nchar,1,,,YES
PRODDTA,F42119_ARCH,153,SDSO10,nchar,1,,,YES
PRODDTA,F42119_ARCH,154,SDSO11,nchar,1,,,YES
PRODDTA,F42119_ARCH,155,SDSO12,nchar,1,,,YES
PRODDTA,F42119_ARCH,156,SDSO13,nchar,1,,,YES
PRODDTA,F42119_ARCH,157,SDSO14,nchar,1,,,YES
PRODDTA,F42119_ARCH,158,SDSO15,nchar,1,,,YES
PRODDTA,F42119_ARCH,159,SDACOM,nchar,1,,,YES
PRODDTA,F42119_ARCH,165,SDSBLT,nchar,1,,,YES
PRODDTA,F42119_ARCH,170,SDSWMS,nchar,1,,,YES
PRODDTA,F42119_ARCH,171,SDUNCD,nchar,1,,,YES
PRODDTA,F42119_ARCH,172,SDCRMD,nchar,1,,,YES
PRODDTA,F42119_ARCH,191,SDSO16,nchar,1,,,YES
PRODDTA,F42119_ARCH,192,SDSO17,nchar,1,,,YES
PRODDTA,F42119_ARCH,193,SDSO18,nchar,1,,,YES
PRODDTA,F42119_ARCH,194,SDSO19,nchar,1,,,YES
PRODDTA,F42119_ARCH,195,SDSO20,nchar,1,,,YES
PRODDTA,F42119_ARCH,214,SDXDCK,nchar,1,,,YES
PRODDTA,F42119_ARCH,216,SDDUAL,nchar,1,,,YES
PRODDTA,F42119_ARCH,221,SDPEND,nchar,1,,,YES
PRODDTA,F42119_ARCH,241,SDPMTO,nchar,1,,,YES
PRODDTA,F42119_ARCH,255,SDALLOC,nchar,1,,,YES
PRODDTA,F42119_ARCH,259,SDOSCOREO,nchar,1,,,YES
PRODDTA,F42119_ARCH,264,SDKITDIRTY,nchar,1,,,YES
PRODDTA,F42119_ARCH,265,SDOCITT,nchar,1,,,YES
PRODDTA,F5531_PRE_90,16,QZQPF,nchar,1,,,YES
PRODDTA,F4211,73,SDCOMM,nchar,1,,,YES
PRODDTA,F4211,74,SDOTQY,nchar,1,,,YES
PRODDTA,F4211,78,SDPROV,nchar,1,,,YES
PRODDTA,F4211,79,SDTPC,nchar,1,,,YES
PRODDTA,F4211,84,SDCSTO,nchar,1,,,YES
PRODDTA,F4211,88,SDRYIN,nchar,1,,,YES
PRODDTA,F4211,89,SDDTBS,nchar,1,,,YES
PRODDTA,F4211,104,SDTAX1,nchar,1,,,YES
PRODDTA,F4211,107,SDATXT,nchar,1,,,YES
PRODDTA,F4211,108,SDPRIO,nchar,1,,,YES
PRODDTA,F4211,109,SDRESL,nchar,1,,,YES
PRODDTA,F4211,110,SDBACK,nchar,1,,,YES
PRODDTA,F4211,111,SDSBAL,nchar,1,,,YES
PRODDTA,F4211,112,SDAPTS,nchar,1,,,YES
PRODDTA,F4211,139,SDORP,nchar,1,,,YES
PRODDTA,F4211,144,SDSO01,nchar,1,,,YES
PRODDTA,F4211,145,SDSO02,nchar,1,,,YES
PRODDTA,F4211,146,SDSO03,nchar,1,,,YES
PRODDTA,F4211,147,SDSO04,nchar,1,,,YES
PRODDTA,F4211,148,SDSO05,nchar,1,,,YES
PRODDTA,F4211,149,SDSO06,nchar,1,,,YES
PRODDTA,F4211,150,SDSO07,nchar,1,,,YES
PRODDTA,F4211,151,SDSO08,nchar,1,,,YES
PRODDTA,F4211,152,SDSO09,nchar,1,,,YES
PRODDTA,F4211,153,SDSO10,nchar,1,,,YES
PRODDTA,F4211,154,SDSO11,nchar,1,,,YES
PRODDTA,F4211,155,SDSO12,nchar,1,,,YES
PRODDTA,F4211,156,SDSO13,nchar,1,,,YES
PRODDTA,F4211,157,SDSO14,nchar,1,,,YES
PRODDTA,F4211,158,SDSO15,nchar,1,,,YES
PRODDTA,F4211,159,SDACOM,nchar,1,,,YES
PRODDTA,F4211,165,SDSBLT,nchar,1,,,YES
PRODDTA,F4211,170,SDSWMS,nchar,1,,,YES
PRODDTA,F4211,171,SDUNCD,nchar,1,,,YES
PRODDTA,F4211,172,SDCRMD,nchar,1,,,YES
PRODDTA,F4211,191,SDSO16,nchar,1,,,YES
PRODDTA,F4211,192,SDSO17,nchar,1,,,YES
PRODDTA,F4211,193,SDSO18,nchar,1,,,YES
PRODDTA,F4211,194,SDSO19,nchar,1,,,YES
PRODDTA,F4211,195,SDSO20,nchar,1,,,YES
PRODDTA,F4211,214,SDXDCK,nchar,1,,,YES
PRODDTA,F4211,216,SDDUAL,nchar,1,,,YES
PRODDTA,F4211,221,SDPEND,nchar,1,,,YES
PRODDTA,F4211,241,SDPMTO,nchar,1,,,YES
PRODDTA,F4211,255,SDALLOC,nchar,1,,,YES
PRODDTA,F4211,259,SDOSCOREO,nchar,1,,,YES
PRODDTA,F4211,264,SDKITDIRTY,nchar,1,,,YES
PRODDTA,F4211,265,SDOCITT,nchar,1,,,YES
PRODDTA,F4211_ARCH,73,SDCOMM,nchar,1,,,YES
PRODDTA,F4211_ARCH,74,SDOTQY,nchar,1,,,YES
PRODDTA,F4211_ARCH,78,SDPROV,nchar,1,,,YES
PRODDTA,F4211_ARCH,79,SDTPC,nchar,1,,,YES
PRODDTA,F4211_ARCH,84,SDCSTO,nchar,1,,,YES
PRODDTA,F4211_ARCH,88,SDRYIN,nchar,1,,,YES
PRODDTA,F4211_ARCH,89,SDDTBS,nchar,1,,,YES
PRODDTA,F4211_ARCH,104,SDTAX1,nchar,1,,,YES
PRODDTA,F4211_ARCH,107,SDATXT,nchar,1,,,YES
PRODDTA,F4211_ARCH,108,SDPRIO,nchar,1,,,YES
PRODDTA,F4211_ARCH,109,SDRESL,nchar,1,,,YES
PRODDTA,F4211_ARCH,110,SDBACK,nchar,1,,,YES
PRODDTA,F4211_ARCH,111,SDSBAL,nchar,1,,,YES
PRODDTA,F4211_ARCH,112,SDAPTS,nchar,1,,,YES
PRODDTA,F4211_ARCH,139,SDORP,nchar,1,,,YES
PRODDTA,F4211_ARCH,144,SDSO01,nchar,1,,,YES
PRODDTA,F4211_ARCH,145,SDSO02,nchar,1,,,YES
PRODDTA,F4211_ARCH,146,SDSO03,nchar,1,,,YES
PRODDTA,F4211_ARCH,147,SDSO04,nchar,1,,,YES
PRODDTA,F4211_ARCH,148,SDSO05,nchar,1,,,YES
PRODDTA,F4211_ARCH,149,SDSO06,nchar,1,,,YES
PRODDTA,F4211_ARCH,150,SDSO07,nchar,1,,,YES
PRODDTA,F4211_ARCH,151,SDSO08,nchar,1,,,YES
PRODDTA,F4211_ARCH,152,SDSO09,nchar,1,,,YES
PRODDTA,F4211_ARCH,153,SDSO10,nchar,1,,,YES
PRODDTA,F4211_ARCH,154,SDSO11,nchar,1,,,YES
PRODDTA,F4211_ARCH,155,SDSO12,nchar,1,,,YES
PRODDTA,F4211_ARCH,156,SDSO13,nchar,1,,,YES
PRODDTA,F4211_ARCH,157,SDSO14,nchar,1,,,YES
PRODDTA,F4211_ARCH,158,SDSO15,nchar,1,,,YES
PRODDTA,F4211_ARCH,159,SDACOM,nchar,1,,,YES
PRODDTA,F4211_ARCH,165,SDSBLT,nchar,1,,,YES
PRODDTA,F4211_ARCH,170,SDSWMS,nchar,1,,,YES
PRODDTA,F4211_ARCH,171,SDUNCD,nchar,1,,,YES
PRODDTA,F4211_ARCH,172,SDCRMD,nchar,1,,,YES
PRODDTA,F4211_ARCH,191,SDSO16,nchar,1,,,YES
PRODDTA,F4211_ARCH,192,SDSO17,nchar,1,,,YES
PRODDTA,F4211_ARCH,193,SDSO18,nchar,1,,,YES
PRODDTA,F4211_ARCH,194,SDSO19,nchar,1,,,YES
PRODDTA,F4211_ARCH,195,SDSO20,nchar,1,,,YES
PRODDTA,F4211_ARCH,214,SDXDCK,nchar,1,,,YES
PRODDTA,F4211_ARCH,216,SDDUAL,nchar,1,,,YES
PRODDTA,F4211_ARCH,221,SDPEND,nchar,1,,,YES
PRODDTA,F4211_ARCH,241,SDPMTO,nchar,1,,,YES
PRODDTA,F4211_ARCH,255,SDALLOC,nchar,1,,,YES
PRODDTA,F4211_ARCH,259,SDOSCOREO,nchar,1,,,YES
PRODDTA,F4211_ARCH,264,SDKITDIRTY,nchar,1,,,YES
PRODDTA,F4211_ARCH,265,SDOCITT,nchar,1,,,YES
PRODDTA,F4100,13,LMLLDL,nchar,1,,,YES
PRODDTA,F4100,17,LMFREZ,nchar,1,,,YES
PRODDTA,F4100,18,LMNETA,nchar,1,,,YES
PRODDTA,F4100,24,LMCTNF,nchar,1,,,YES
PRODDTA,F4100,25,LMMCNT,nchar,1,,,YES
PRODDTA,F4100,26,LMMLOT,nchar,1,,,YES
PRODDTA,F4100,28,LMSTAG,nchar,1,,,YES
PRODDTA,F4100,30,LMPCNF,nchar,1,,,YES
PRODDTA,F4100,31,LMKCNF,nchar,1,,,YES
PRODDTA,F4100,32,LMAPUT,nchar,1,,,YES
PRODDTA,F4100,33,LMAPIK,nchar,1,,,YES
PRODDTA,F4100,34,LMARPL,nchar,1,,,YES
PRODDTA,F4100,53,LMOT1Y,nchar,1,,,YES
PRODDTA,F4100,54,LMOT2Y,nchar,1,,,YES
PRODDTA,F4100,60,LMMIXL,nchar,1,,,YES
PRODDTA,F4100,61,LMMPTL,nchar,1,,,YES
PRODDTA,F4100,62,LMMUMS,nchar,1,,,YES
PRODDTA,F42119,73,SDCOMM,nchar,1,,,YES
PRODDTA,F42119,74,SDOTQY,nchar,1,,,YES
PRODDTA,F42119,78,SDPROV,nchar,1,,,YES
PRODDTA,F42119,79,SDTPC,nchar,1,,,YES
PRODDTA,F42119,84,SDCSTO,nchar,1,,,YES
PRODDTA,F42119,88,SDRYIN,nchar,1,,,YES
PRODDTA,F42119,89,SDDTBS,nchar,1,,,YES
PRODDTA,F42119,104,SDTAX1,nchar,1,,,YES
PRODDTA,F42119,107,SDATXT,nchar,1,,,YES
PRODDTA,F42119,108,SDPRIO,nchar,1,,,YES
PRODDTA,F42119,109,SDRESL,nchar,1,,,YES
PRODDTA,F42119,110,SDBACK,nchar,1,,,YES
PRODDTA,F42119,111,SDSBAL,nchar,1,,,YES
PRODDTA,F42119,112,SDAPTS,nchar,1,,,YES
PRODDTA,F42119,139,SDORP,nchar,1,,,YES
PRODDTA,F42119,144,SDSO01,nchar,1,,,YES
PRODDTA,F42119,145,SDSO02,nchar,1,,,YES
PRODDTA,F42119,146,SDSO03,nchar,1,,,YES
PRODDTA,F42119,147,SDSO04,nchar,1,,,YES
PRODDTA,F42119,148,SDSO05,nchar,1,,,YES
PRODDTA,F42119,149,SDSO06,nchar,1,,,YES
PRODDTA,F42119,150,SDSO07,nchar,1,,,YES
PRODDTA,F42119,151,SDSO08,nchar,1,,,YES
PRODDTA,F42119,152,SDSO09,nchar,1,,,YES
PRODDTA,F42119,153,SDSO10,nchar,1,,,YES
PRODDTA,F42119,154,SDSO11,nchar,1,,,YES
PRODDTA,F42119,155,SDSO12,nchar,1,,,YES
PRODDTA,F42119,156,SDSO13,nchar,1,,,YES
PRODDTA,F42119,157,SDSO14,nchar,1,,,YES
PRODDTA,F42119,158,SDSO15,nchar,1,,,YES
PRODDTA,F42119,159,SDACOM,nchar,1,,,YES
PRODDTA,F42119,165,SDSBLT,nchar,1,,,YES
PRODDTA,F42119,170,SDSWMS,nchar,1,,,YES
PRODDTA,F42119,171,SDUNCD,nchar,1,,,YES
PRODDTA,F42119,172,SDCRMD,nchar,1,,,YES
PRODDTA,F42119,191,SDSO16,nchar,1,,,YES
PRODDTA,F42119,192,SDSO17,nchar,1,,,YES
PRODDTA,F42119,193,SDSO18,nchar,1,,,YES
PRODDTA,F42119,194,SDSO19,nchar,1,,,YES
PRODDTA,F42119,195,SDSO20,nchar,1,,,YES
PRODDTA,F42119,214,SDXDCK,nchar,1,,,YES
PRODDTA,F42119,216,SDDUAL,nchar,1,,,YES
PRODDTA,F42119,221,SDPEND,nchar,1,,,YES
PRODDTA,F42119,241,SDPMTO,nchar,1,,,YES
PRODDTA,F42119,255,SDALLOC,nchar,1,,,YES
PRODDTA,F42119,259,SDOSCOREO,nchar,1,,,YES
PRODDTA,F42119,264,SDKITDIRTY,nchar,1,,,YES
PRODDTA,F42119,265,SDOCITT,nchar,1,,,YES
PRODDTA,F41002,5,UMUSTR,nchar,1,,,YES
PRODDTA,F41002,13,UMEXPO,nchar,1,,,YES
PRODDTA,F41002,14,UMEXSO,nchar,1,,,YES
PRODDTA,F4101,37,IMDSZE,nchar,1,,,YES
PRODDTA,F4101,53,IMUMVW,nchar,1,,,YES
PRODDTA,F4101,56,IMPLEV,nchar,1,,,YES
PRODDTA,F4101,57,IMPPLV,nchar,1,,,YES
PRODDTA,F4101,58,IMCLEV,nchar,1,,,YES
PRODDTA,F4101,59,IMPRPO,nchar,1,,,YES
PRODDTA,F4101,60,IMCKAV,nchar,1,,,YES
PRODDTA,F4101,61,IMBPFG,nchar,1,,,YES
PRODDTA,F4101,62,IMSRCE,nchar,1,,,YES
PRODDTA,F4101,63,IMOT1Y,nchar,1,,,YES
PRODDTA,F4101,64,IMOT2Y,nchar,1,,,YES
PRODDTA,F4101,71,IMCOTY,nchar,1,,,YES
PRODDTA,F4101,72,IMSTKT,nchar,1,,,YES
PRODDTA,F4101,74,IMCONT,nchar,1,,,YES
PRODDTA,F4101,75,IMBACK,nchar,1,,,YES
PRODDTA,F4101,79,IMABCS,nchar,1,,,YES
PRODDTA,F4101,80,IMABCM,nchar,1,,,YES
PRODDTA,F4101,81,IMABCI,nchar,1,,,YES
PRODDTA,F4101,82,IMOVR,nchar,1,,,YES
PRODDTA,F4101,85,IMSRNR,nchar,1,,,YES
PRODDTA,F4101,86,IMPMTH,nchar,1,,,YES
PRODDTA,F4101,87,IMFIFO,nchar,1,,,YES
PRODDTA,F4101,88,IMLOTS,nchar,1,,,YES
PRODDTA,F4101,91,IMMPST,nchar,1,,,YES
PRODDTA,F4101,95,IMSNS,nchar,1,,,YES
PRODDTA,F4101,99,IMOPC,nchar,1,,,YES
PRODDTA,F4101,104,IMMPSP,nchar,1,,,YES
PRODDTA,F4101,105,IMMRPP,nchar,1,,,YES
PRODDTA,F4101,106,IMITC,nchar,1,,,YES
PRODDTA,F4101,107,IMORDW,nchar,1,,,YES
PRODDTA,F4101,116,IMMAKE,nchar,1,,,YES
PRODDTA,F4101,117,IMCOBY,nchar,1,,,YES
PRODDTA,F4101,119,IMCMGL,nchar,1,,,YES
PRODDTA,F4101,144,IMPOC,nchar,1,,,YES
PRODDTA,F4101,147,IMWTRQ,nchar,1,,,YES
PRODDTA,F4101,159,IMMIC,nchar,1,,,YES
PRODDTA,F4101,160,IMAING,nchar,1,,,YES
PRODDTA,F4101,162,IMCMDM,nchar,1,,,YES
PRODDTA,F4101,163,IMLECM,nchar,1,,,YES
PRODDTA,F4101,173,IMDPPO,nchar,1,,,YES
PRODDTA,F4101,174,IMDUAL,nchar,1,,,YES
PRODDTA,F4101,175,IMXDCK,nchar,1,,,YES
PRODDTA,F4101,176,IMLAF,nchar,1,,,YES
PRODDTA,F4101,177,IMLTFM,nchar,1,,,YES
PRODDTA,F4101,178,IMRWLA,nchar,1,,,YES
PRODDTA,F4101,179,IMLNPA,nchar,1,,,YES
PRODDTA,F4101,181,IMAPSC,nchar,1,,,YES
PRODDTA,F4101,183,IMCONB,nchar,1,,,YES
PRODDTA,F4101,184,IMGCMP,nchar,1,,,YES
PRODDTA,F4101,187,IMASHL,nchar,1,,,YES
PRODDTA,F4101,188,IMVMINV,nchar,1,,,YES
PRODDTA,F4101,189,IMCMETH,nchar,1,,,YES
PRODDTA,F4101,190,IMEXPI,nchar,1,,,YES
PRODDTA,F4101,194,IMLMFG,nchar,1,,,YES
PRODDTA,F4101,197,IMKBIT,nchar,1,,,YES
PRODDTA,F4101,198,IMDFENDITM,nchar,1,,,YES
PRODDTA,F4101,199,IMKANEXLL,nchar,1,,,YES
PRODDTA,F4101,200,IMSCPSELL,nchar,1,,,YES
PRODDTA,F4101,205,IMATPCA,nchar,1,,,YES
PRODDTA,F4101,207,IMCOORE,nchar,1,,,YES
PRODDTA,F4101,209,IMPNYN,nchar,1,,,YES
PRODDTA,F5541021,5,LIPBIN,nchar,1,,,YES
PRODDTA,F5541021,7,LILOTS,nchar,1,,,YES
PRODDTA,F5541021,52,LICHDF,nchar,1,,,YES
PRODDTA,F5541021,53,LIWPDF,nchar,1,,,YES
PRODDTA,F4102,41,IBCKAV,nchar,1,,,YES
PRODDTA,F4102,42,IBSRCE,nchar,1,,,YES
PRODDTA,F4102,43,IBLOTS,nchar,1,,,YES
PRODDTA,F4102,44,IBOT1Y,nchar,1,,,YES
PRODDTA,F4102,45,IBOT2Y,nchar,1,,,YES
PRODDTA,F4102,52,IBCOTY,nchar,1,,,YES
PRODDTA,F4102,57,IBBACK,nchar,1,,,YES
PRODDTA,F4102,59,IBABCS,nchar,1,,,YES
PRODDTA,F4102,60,IBABCM,nchar,1,,,YES
PRODDTA,F4102,61,IBABCI,nchar,1,,,YES
PRODDTA,F4102,62,IBOVR,nchar,1,,,YES
PRODDTA,F4102,67,IBSTKT,nchar,1,,,YES
PRODDTA,F4102,69,IBFIFO,nchar,1,,,YES
PRODDTA,F4102,73,IBSRNR,nchar,1,,,YES
PRODDTA,F4102,76,IBFUF1,nchar,1,,,YES
PRODDTA,F4102,77,IBTX,nchar,1,,,YES
PRODDTA,F4102,78,IBTAX1,nchar,1,,,YES
PRODDTA,F4102,79,IBMPST,nchar,1,,,YES
PRODDTA,F4102,80,IBMRPD,nchar,1,,,YES
PRODDTA,F4102,81,IBMRPC,nchar,1,,,YES
PRODDTA,F4102,83,IBSNS,nchar,1,,,YES
PRODDTA,F4102,88,IBOPC,nchar,1,,,YES
PRODDTA,F4102,93,IBMPSP,nchar,1,,,YES
PRODDTA,F4102,94,IBMRPP,nchar,1,,,YES
PRODDTA,F4102,95,IBITC,nchar,1,,,YES
PRODDTA,F4102,108,IBSRKF,nchar,1,,,YES
PRODDTA,F4102,109,IBTIMB,nchar,1,,,YES
PRODDTA,F4102,111,IBORDW,nchar,1,,,YES
PRODDTA,F4102,116,IBMAKE,nchar,1,,,YES
PRODDTA,F4102,119,IBCMGL,nchar,1,,,YES
PRODDTA,F4102,133,IBPOC,nchar,1,,,YES
PRODDTA,F4102,134,IBAING,nchar,1,,,YES
PRODDTA,F4102,136,IBCMDM,nchar,1,,,YES
PRODDTA,F4102,137,IBLECM,nchar,1,,,YES
PRODDTA,F4102,139,IBMLOT,nchar,1,,,YES
PRODDTA,F4102,147,IBXDCK,nchar,1,,,YES
PRODDTA,F4102,148,IBLAF,nchar,1,,,YES
PRODDTA,F4102,149,IBLTFM,nchar,1,,,YES
PRODDTA,F4102,150,IBRWLA,nchar,1,,,YES
PRODDTA,F4102,151,IBLNPA,nchar,1,,,YES
PRODDTA,F4102,153,IBAPSC,nchar,1,,,YES
PRODDTA,F4102,157,IBASHL,nchar,1,,,YES
PRODDTA,F4102,161,IBLMFG,nchar,1,,,YES
PRODDTA,F4102,164,IBKBIT,nchar,1,,,YES
PRODDTA,F4102,165,IBDFENDITM,nchar,1,,,YES
PRODDTA,F4102,166,IBKANEXLL,nchar,1,,,YES
PRODDTA,F4102,167,IBSCPSELL,nchar,1,,,YES
