OrderCo,OrderNum,LineNum,LocalCcy,OrderDate,GLDate,Net,NetUSD,NetEUR,BOAmt,BOAmtEUR,BOAmtLC,QtyBO,QtyOrd,QtyShip,ExtCost,ExtCostUSD,ExtCostEUR,BOCost,BOCostEUR,XRateUSD,CFUSD
00010,2732783,1.0,USD,2026-06-30T00:00:00,1900-01-01T00:00:00,14240.0,14240.0,,0.0,0.0,0.0,0.0,20.0,20.0,5846.64,5846.64,,0.0,0.0,1.0,1.0
00010,2733551,1.0,USD,2026-07-01T00:00:00,1900-01-01T00:00:00,12757.5,12757.5,,0.0,0.0,0.0,0.0,5.0,5.0,7510.5,7510.5,,0.0,0.0,1.0,1.0
00010,2744056,1.0,USD,2026-07-15T00:00:00,1900-01-01T00:00:00,55202.37,55202.37,,0.0,0.0,0.0,0.0,35.0,35.0,52573.5,52573.5,,0.0,0.0,1.0,1.0
00010,2708884,1.0,USD,2026-05-29T00:00:00,1900-01-01T00:00:00,32562.0,32562.0,,0.0,0.0,0.0,0.0,12.0,12.0,17590.5,17590.5,,0.0,0.0,1.0,1.0
00010,2739301,1.0,USD,2026-07-08T00:00:00,1900-01-01T00:00:00,87934.0,87934.0,,0.0,0.0,0.0,0.0,7.0,7.0,48433.0,48433.0,,0.0,0.0,1.0,1.0
00010,2701152,1.0,USD,2026-05-19T00:00:00,1900-01-01T00:00:00,244490.4,244490.4,,0.0,0.0,0.0,0.0,15.0,15.0,225902.25,225902.25,,0.0,0.0,1.0,1.0
00010,2755409,1.0,USD,2026-07-30T00:00:00,1900-01-01T00:00:00,244490.4,244490.4,,0.0,0.0,0.0,0.0,15.0,15.0,232848.0,232848.0,,0.0,0.0,1.0,1.0
00010,2756021,1.0,USD,2026-07-31T00:00:00,1900-01-01T00:00:00,244490.4,244490.4,,0.0,0.0,0.0,0.0,15.0,15.0,232848.0,232848.0,,0.0,0.0,1.0,1.0
00010,1365919,1.0,USD,2021-06-19T00:00:00,2021-07-16T00:00:00,6048.0,6048.0,,0.0,0.0,0.0,0.0,8.0,8.0,3332.0,3332.0,,0.0,0.0,1.0,1.0
00010,1141021,1.0,USD,2020-06-10T00:00:00,2020-05-31T00:00:00,8208.0,8208.0,,0.0,0.0,0.0,0.0,2880.0,2880.0,745.34,745.34,,0.0,0.0,1.0,1.0
00010,1117587,1.0,USD,2020-04-29T00:00:00,2020-06-26T00:00:00,27060.48,27060.48,,0.0,0.0,0.0,0.0,10368.0,10368.0,18662.4,18662.4,,0.0,0.0,1.0,1.0
00010,1173418,1.0,USD,2020-08-06T00:00:00,2020-08-10T00:00:00,51000.0,51000.0,,0.0,0.0,0.0,0.0,5.0,5.0,23542.8,23542.8,,0.0,0.0,1.0,1.0
00010,1196839,1.0,USD,2020-09-16T00:00:00,2020-10-07T00:00:00,19366.0,19366.0,,0.0,0.0,0.0,0.0,4600.0,4600.0,5382.0,5382.0,,0.0,0.0,1.0,1.0
00010,1124799,1.0,USD,2020-05-12T00:00:00,2020-05-13T00:00:00,-31798.08,-31798.08,,0.0,0.0,0.0,0.0,-8688.0,-8688.0,-24675.66,-24675.66,,0.0,0.0,1.0,1.0
00010,1124800,1.0,USD,2020-05-12T00:00:00,2020-05-13T00:00:00,-18490.32,-18490.32,,0.0,0.0,0.0,0.0,-5052.0,-5052.0,-14348.69,-14348.69,,0.0,0.0,1.0,1.0
00010,1124807,1.0,USD,2020-05-12T00:00:00,2020-05-13T00:00:00,-1207.8,-1207.8,,0.0,0.0,0.0,0.0,-330.0,-330.0,-937.27,-937.27,,0.0,0.0,1.0,1.0
00010,1124822,1.0,USD,2020-05-12T00:00:00,2020-05-13T00:00:00,-5929.2,-5929.2,,0.0,0.0,0.0,0.0,-1620.0,-1620.0,-4601.12,-4601.12,,0.0,0.0,1.0,1.0
00010,1124823,1.0,USD,2020-05-12T00:00:00,2020-05-13T00:00:00,-12275.64,-12275.64,,0.0,0.0,0.0,0.0,-3354.0,-3354.0,-9526.03,-9526.03,,0.0,0.0,1.0,1.0
00010,1133065,1.0,USD,2020-05-27T00:00:00,2020-05-27T00:00:00,-8208.0,-8208.0,,0.0,0.0,0.0,0.0,-2880.0,-2880.0,-745.34,-745.34,,0.0,0.0,1.0,1.0
00010,1076525,1.0,USD,2020-02-11T00:00:00,2020-04-08T00:00:00,19543.68,19543.68,,0.0,0.0,0.0,0.0,7488.0,7488.0,10903.28,10903.28,,0.0,0.0,1.0,1.0
00010,1129895,1.0,USD,2020-05-21T00:00:00,2020-09-30T00:00:00,68328.0,68328.0,,0.0,0.0,0.0,0.0,17520.0,17520.0,56940.0,56940.0,,0.0,0.0,1.0,1.0
00010,1196720,1.0,USD,2020-09-16T00:00:00,2020-12-04T00:00:00,43065.0,43065.0,,0.0,0.0,0.0,0.0,16500.0,16500.0,29700.0,29700.0,,0.0,0.0,1.0,1.0
00010,1196722,1.0,USD,2020-09-16T00:00:00,2020-11-20T00:00:00,48666.24,48666.24,,0.0,0.0,0.0,0.0,11928.0,11928.0,34710.48,34710.48,,0.0,0.0,1.0,1.0
00010,1201951,1.0,USD,2020-09-25T00:00:00,2020-12-04T00:00:00,74529.84,74529.84,,0.0,0.0,0.0,0.0,17094.0,17094.0,50085.42,50085.42,,0.0,0.0,1.0,1.0
00010,1222376,1.0,USD,2020-10-30T00:00:00,2020-11-24T00:00:00,1834.97,1834.97,,0.0,0.0,0.0,0.0,745.7278,745.7278,0.0,0.0,,0.0,0.0,1.0,1.0
00010,1323952,1.0,USD,2021-04-12T00:00:00,2021-04-28T00:00:00,6939.0,6939.0,,0.0,0.0,0.0,0.0,6.0,6.0,4674.46,4674.46,,0.0,0.0,1.0,1.0
00010,1365314,1.0,USD,2021-06-18T00:00:00,2021-07-02T00:00:00,10836.0,10836.0,,0.0,0.0,0.0,0.0,8.0,8.0,6264.11,6264.11,,0.0,0.0,1.0,1.0
00010,1048134,1.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,16848.0,16848.0,,0.0,0.0,0.0,0.0,4320.0,4320.0,14040.0,14040.0,,0.0,0.0,1.0,1.0
00010,1048146,1.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,11232.0,11232.0,,0.0,0.0,0.0,0.0,2880.0,2880.0,9360.0,9360.0,,0.0,0.0,1.0,1.0
00010,1048147,1.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,11232.0,11232.0,,0.0,0.0,0.0,0.0,2880.0,2880.0,9360.0,9360.0,,0.0,0.0,1.0,1.0
00010,1048149,1.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,16848.0,16848.0,,0.0,0.0,0.0,0.0,4320.0,4320.0,14040.0,14040.0,,0.0,0.0,1.0,1.0
00010,1048151,1.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,16848.0,16848.0,,0.0,0.0,0.0,0.0,4320.0,4320.0,14040.0,14040.0,,0.0,0.0,1.0,1.0
00010,1590148,1.0,USD,2022-05-10T00:00:00,2022-05-10T00:00:00,-11205.0,-11205.0,,0.0,0.0,0.0,0.0,-6.0,-6.0,-9225.36,-9225.36,,0.0,0.0,1.0,1.0
00010,1328475,1.0,USD,2021-04-20T00:00:00,2021-06-04T00:00:00,19800.0,19800.0,,0.0,0.0,0.0,0.0,10.0,10.0,14373.0,14373.0,,0.0,0.0,1.0,1.0
00010,1336545,1.0,USD,2021-05-03T00:00:00,2021-06-16T00:00:00,2866.5,2866.5,,0.0,0.0,0.0,0.0,3.0,3.0,1249.5,1249.5,,0.0,0.0,1.0,1.0
00010,1479042,1.0,USD,2022-02-21T00:00:00,2022-02-21T00:00:00,-2101.5,-2101.5,,0.0,0.0,0.0,0.0,-450.0,-450.0,-1497.6,-1497.6,,0.0,0.0,1.0,1.0
00010,1480607,1.0,USD,2022-04-14T00:00:00,2022-04-14T00:00:00,-2227.5,-2227.5,,0.0,0.0,0.0,0.0,-450.0,-450.0,-1497.6,-1497.6,,0.0,0.0,1.0,1.0
00010,1499075,1.0,USD,2022-04-14T00:00:00,2022-04-14T00:00:00,-2227.5,-2227.5,,0.0,0.0,0.0,0.0,-450.0,-450.0,-1497.6,-1497.6,,0.0,0.0,1.0,1.0
00010,1638444,1.0,USD,2022-07-28T00:00:00,2022-07-28T00:00:00,-99484.0,-99484.0,,0.0,0.0,0.0,0.0,-30800.0,-30800.0,-103210.8,-103210.8,,0.0,0.0,1.0,1.0
00010,1638468,1.0,USD,2022-07-28T00:00:00,2022-07-28T00:00:00,-127908.0,-127908.0,,0.0,0.0,0.0,0.0,-39600.0,-39600.0,-132699.6,-132699.6,,0.0,0.0,1.0,1.0
00010,1682244,1.0,USD,2022-09-08T00:00:00,2022-09-08T00:00:00,-1592.5,-1592.5,,0.0,0.0,0.0,0.0,-350.0,-350.0,-941.5,-941.5,,0.0,0.0,1.0,1.0
00010,1087257,1.0,USD,2020-04-22T00:00:00,2020-04-22T00:00:00,-682.5,-682.5,,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.03,-1.03,,0.0,0.0,1.0,1.0
00010,1269558,1.0,USD,2021-02-10T00:00:00,2021-02-10T00:00:00,-2002.0,-2002.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.2,-1.2,,0.0,0.0,1.0,1.0
00010,1341025,1.0,USD,2021-07-30T00:00:00,2021-07-30T00:00:00,-1872.0,-1872.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.56,-2.56,,0.0,0.0,1.0,1.0
00010,1443985,1.0,USD,2022-05-25T00:00:00,2022-05-25T00:00:00,-155.88,-155.88,,0.0,0.0,0.0,0.0,-1.0,-1.0,-4.88,-4.88,,0.0,0.0,1.0,1.0
00010,1581592,1.0,USD,2022-06-22T00:00:00,2022-06-22T00:00:00,-1034.5,-1034.5,,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.69,-2.69,,0.0,0.0,1.0,1.0
00010,1590150,1.0,USD,2022-06-02T00:00:00,2022-06-02T00:00:00,-4050.0,-4050.0,,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.49,-3.49,,0.0,0.0,1.0,1.0
00010,1106982,1.0,USD,2020-04-09T00:00:00,2020-04-16T00:00:00,1750.32,1750.32,,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,,0.0,0.0,1.0,1.0
00010,1149516,1.0,USD,2020-06-25T00:00:00,2020-07-21T00:00:00,557.1,557.1,,0.0,0.0,0.0,0.0,3.0,3.0,160.62,160.62,,0.0,0.0,1.0,1.0
00010,1316403,1.0,USD,2021-03-31T00:00:00,2021-04-13T00:00:00,92664.0,92664.0,,0.0,0.0,0.0,0.0,18.0,18.0,84506.4,84506.4,,0.0,0.0,1.0,1.0
00010,1342270,1.0,USD,2021-05-12T00:00:00,2021-05-20T00:00:00,3780.0,3780.0,,0.0,0.0,0.0,0.0,5.0,5.0,2170.0,2170.0,,0.0,0.0,1.0,1.0
00010,1122033,1.0,USD,2020-05-07T00:00:00,2020-05-29T00:00:00,15120.0,15120.0,,0.0,0.0,0.0,0.0,24.0,24.0,8674.68,8674.68,,0.0,0.0,1.0,1.0
00010,1160969,1.0,USD,2020-07-15T00:00:00,2020-08-04T00:00:00,26932.5,26932.5,,0.0,0.0,0.0,0.0,45.0,45.0,18900.0,18900.0,,0.0,0.0,1.0,1.0
00010,1160972,1.0,USD,2020-07-15T00:00:00,2020-08-07T00:00:00,22144.5,22144.5,,0.0,0.0,0.0,0.0,37.0,37.0,15540.0,15540.0,,0.0,0.0,1.0,1.0
00010,1276380,1.0,USD,2021-01-26T00:00:00,2021-01-29T00:00:00,9576.0,9576.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1280914,1.0,USD,2021-02-02T00:00:00,2021-03-22T00:00:00,44289.0,44289.0,,0.0,0.0,0.0,0.0,74.0,74.0,25410.49,25410.49,,0.0,0.0,1.0,1.0
00010,1317106,1.0,USD,2021-04-01T00:00:00,2021-04-21T00:00:00,30523.5,30523.5,,0.0,0.0,0.0,0.0,51.0,51.0,22134.0,22134.0,,0.0,0.0,1.0,1.0
00010,1346028,1.0,USD,2021-05-18T00:00:00,2021-07-27T00:00:00,20048.0,20048.0,,0.0,0.0,0.0,0.0,32.0,32.0,13328.0,13328.0,,0.0,0.0,1.0,1.0
00010,1346030,1.0,USD,2021-05-18T00:00:00,2021-06-29T00:00:00,8144.5,8144.5,,0.0,0.0,0.0,0.0,13.0,13.0,5414.5,5414.5,,0.0,0.0,1.0,1.0
00010,1346500,1.0,USD,2021-05-19T00:00:00,2021-06-04T00:00:00,21301.0,21301.0,,0.0,0.0,0.0,0.0,34.0,34.0,14756.0,14756.0,,0.0,0.0,1.0,1.0
00010,1066703,1.0,USD,2020-01-23T00:00:00,2020-02-28T00:00:00,7560.0,7560.0,,0.0,0.0,0.0,0.0,12.0,12.0,4337.34,4337.34,,0.0,0.0,1.0,1.0
00010,1074110,1.0,USD,2020-02-06T00:00:00,2020-03-09T00:00:00,9114.0,9114.0,,0.0,0.0,0.0,0.0,12.0,12.0,4337.34,4337.34,,0.0,0.0,1.0,1.0
00010,1077752,1.0,USD,2020-02-13T00:00:00,2020-03-09T00:00:00,23310.0,23310.0,,0.0,0.0,0.0,0.0,37.0,37.0,13373.47,13373.47,,0.0,0.0,1.0,1.0
00010,1081276,1.0,USD,2020-02-20T00:00:00,2020-03-09T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1088199,1.0,USD,2020-03-04T00:00:00,2020-04-15T00:00:00,13860.0,13860.0,,0.0,0.0,0.0,0.0,22.0,22.0,7951.79,7951.79,,0.0,0.0,1.0,1.0
00010,1118129,1.0,USD,2020-04-30T00:00:00,2020-05-11T00:00:00,10080.0,10080.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1118130,1.0,USD,2020-04-30T00:00:00,2020-05-11T00:00:00,7560.0,7560.0,,0.0,0.0,0.0,0.0,12.0,12.0,4337.34,4337.34,,0.0,0.0,1.0,1.0
00010,1120363,1.0,USD,2020-05-04T00:00:00,2020-05-28T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1128046,1.0,USD,2020-05-18T00:00:00,2020-05-28T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1298895,1.0,USD,2021-03-03T00:00:00,2021-04-06T00:00:00,3797.5,3797.5,,0.0,0.0,0.0,0.0,5.0,5.0,2170.0,2170.0,,0.0,0.0,1.0,1.0
00010,1302601,1.0,USD,2021-03-09T00:00:00,2021-04-09T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6944.0,6944.0,,0.0,0.0,1.0,1.0
00010,1311495,1.0,USD,2021-03-23T00:00:00,2021-04-15T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6944.0,6944.0,,0.0,0.0,1.0,1.0
00010,1355971,1.0,USD,2021-06-03T00:00:00,2021-06-23T00:00:00,7644.0,7644.0,,0.0,0.0,0.0,0.0,8.0,8.0,3332.0,3332.0,,0.0,0.0,1.0,1.0
00010,1048028,1.0,USD,2019-12-18T00:00:00,2020-01-21T00:00:00,9114.0,9114.0,,0.0,0.0,0.0,0.0,12.0,12.0,4371.36,4371.36,,0.0,0.0,1.0,1.0
00010,1295701,1.0,USD,2021-02-26T00:00:00,2021-04-29T00:00:00,29440.19,29440.19,,0.0,0.0,0.0,0.0,23.0,23.0,28038.15,28038.15,,0.0,0.0,1.0,1.0
00010,1028630,1.0,USD,2019-11-11T00:00:00,2020-01-07T00:00:00,23112.0,23112.0,,0.0,0.0,0.0,0.0,16.0,16.0,15325.2,15325.2,,0.0,0.0,1.0,1.0
00010,1058805,1.0,USD,2020-01-08T00:00:00,2020-02-19T00:00:00,53284.0,53284.0,,0.0,0.0,0.0,0.0,7.0,7.0,29241.52,29241.52,,0.0,0.0,1.0,1.0
00010,1059839,1.0,USD,2020-01-10T00:00:00,2020-02-28T00:00:00,23112.0,23112.0,,0.0,0.0,0.0,0.0,16.0,16.0,15325.2,15325.2,,0.0,0.0,1.0,1.0
00010,1074622,1.0,USD,2020-02-07T00:00:00,2020-03-20T00:00:00,17334.0,17334.0,,0.0,0.0,0.0,0.0,12.0,12.0,11493.9,11493.9,,0.0,0.0,1.0,1.0
00010,1099167,1.0,USD,2020-03-25T00:00:00,2020-05-27T00:00:00,48807.0,48807.0,,0.0,0.0,0.0,0.0,29.0,29.0,32476.23,32476.23,,0.0,0.0,1.0,1.0
00010,1106025,1.0,USD,2020-04-07T00:00:00,2020-04-21T00:00:00,16830.0,16830.0,,0.0,0.0,0.0,0.0,3.0,3.0,14343.12,14343.12,,0.0,0.0,1.0,1.0
00010,1116979,1.0,USD,2020-04-28T00:00:00,2020-05-12T00:00:00,73464.0,73464.0,,0.0,0.0,0.0,0.0,60.0,60.0,24937.68,24937.68,,0.0,0.0,1.0,1.0
00010,1116997,1.0,USD,2020-04-28T00:00:00,2020-09-02T00:00:00,73464.0,73464.0,,0.0,0.0,0.0,0.0,60.0,60.0,24937.68,24937.68,,0.0,0.0,1.0,1.0
00010,1124858,1.0,USD,2020-05-12T00:00:00,2020-10-18T00:00:00,56322.4,56322.4,,0.0,0.0,0.0,0.0,46.0,46.0,19118.89,19118.89,,0.0,0.0,1.0,1.0
00010,1124859,1.0,USD,2020-05-12T00:00:00,2021-02-23T00:00:00,73464.0,73464.0,,0.0,0.0,0.0,0.0,60.0,60.0,10656.48,10656.48,,0.0,0.0,1.0,1.0
00010,1126025,1.0,USD,2020-05-14T00:00:00,2020-05-26T00:00:00,16830.0,16830.0,,0.0,0.0,0.0,0.0,3.0,3.0,14343.12,14343.12,,0.0,0.0,1.0,1.0
00010,1133720,1.0,USD,2020-05-28T00:00:00,2020-06-15T00:00:00,92664.0,92664.0,,0.0,0.0,0.0,0.0,18.0,18.0,73267.92,73267.92,,0.0,0.0,1.0,1.0
00010,1135966,1.0,USD,2020-06-01T00:00:00,2020-06-08T00:00:00,1784.0,1784.0,,0.0,0.0,0.0,0.0,5.0,5.0,922.74,922.74,,0.0,0.0,1.0,1.0
00010,1140871,1.0,USD,2020-06-10T00:00:00,2020-06-16T00:00:00,3429.0,3429.0,,0.0,0.0,0.0,0.0,3.0,3.0,3906.36,3906.36,,0.0,0.0,1.0,1.0
00010,1176389,1.0,USD,2020-08-11T00:00:00,2020-09-30T00:00:00,21667.5,21667.5,,0.0,0.0,0.0,0.0,15.0,15.0,17556.75,17556.75,,0.0,0.0,1.0,1.0
00010,1201320,1.0,USD,2020-09-24T00:00:00,2020-10-23T00:00:00,50490.0,50490.0,,0.0,0.0,0.0,0.0,30.0,30.0,42889.5,42889.5,,0.0,0.0,1.0,1.0
00010,1218106,1.0,USD,2020-10-23T00:00:00,2020-11-30T00:00:00,45672.0,45672.0,,0.0,0.0,0.0,0.0,6.0,6.0,33554.4,33554.4,,0.0,0.0,1.0,1.0
00010,1243454,1.0,USD,2020-12-04T00:00:00,2020-12-15T00:00:00,1420.8,1420.8,,0.0,0.0,0.0,0.0,6.0,6.0,90.67,90.67,,0.0,0.0,1.0,1.0
00010,1262399,1.0,USD,2021-01-04T00:00:00,2021-03-18T00:00:00,10098.0,10098.0,,0.0,0.0,0.0,0.0,6.0,6.0,8623.8,8623.8,,0.0,0.0,1.0,1.0
00010,1262483,1.0,USD,2021-01-04T00:00:00,2021-02-26T00:00:00,53284.0,53284.0,,0.0,0.0,0.0,0.0,7.0,7.0,41176.52,41176.52,,0.0,0.0,1.0,1.0
00010,1267001,1.0,USD,2021-01-11T00:00:00,2021-03-02T00:00:00,2140.8,2140.8,,0.0,0.0,0.0,0.0,6.0,6.0,857.06,857.06,,0.0,0.0,1.0,1.0
00010,1308309,1.0,USD,2021-03-18T00:00:00,2021-04-30T00:00:00,45672.0,45672.0,,0.0,0.0,0.0,0.0,6.0,6.0,36458.4,36458.4,,0.0,0.0,1.0,1.0
00010,1329240,1.0,USD,2021-04-21T00:00:00,2021-05-12T00:00:00,55902.0,55902.0,,0.0,0.0,0.0,0.0,7.0,7.0,42534.8,42534.8,,0.0,0.0,1.0,1.0
00010,1341025,1.0,USD,2021-05-10T00:00:00,2021-07-29T00:00:00,18225.0,18225.0,,0.0,0.0,0.0,0.0,10.0,10.0,11538.0,11538.0,,0.0,0.0,1.0,1.0
00010,1113601,1.0,USD,2020-04-22T00:00:00,2020-04-30T00:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,2300.0,2300.0,4464.53,4464.53,,0.0,0.0,1.0,1.0
00010,1185456,1.0,USD,2020-08-27T00:00:00,2020-09-03T00:00:00,9683.0,9683.0,,0.0,0.0,0.0,0.0,2300.0,2300.0,4512.37,4512.37,,0.0,0.0,1.0,1.0
00010,1207533,1.0,USD,2020-10-05T00:00:00,2020-10-16T00:00:00,38732.0,38732.0,,0.0,0.0,0.0,0.0,9200.0,9200.0,10764.0,10764.0,,0.0,0.0,1.0,1.0
00010,1207534,1.0,USD,2020-10-05T00:00:00,2020-10-28T00:00:00,48415.0,48415.0,,0.0,0.0,0.0,0.0,11500.0,11500.0,13455.0,13455.0,,0.0,0.0,1.0,1.0
00010,1287029,1.0,USD,2021-02-12T00:00:00,2021-03-09T00:00:00,9890.0,9890.0,,0.0,0.0,0.0,0.0,2300.0,2300.0,2691.0,2691.0,,0.0,0.0,1.0,1.0
00010,1124291,1.0,USD,2020-05-11T00:00:00,2020-05-19T00:00:00,2163.0,2163.0,,0.0,0.0,0.0,0.0,3.0,3.0,1084.34,1084.34,,0.0,0.0,1.0,1.0
00010,1174166,1.0,USD,2020-08-07T00:00:00,2020-08-19T00:00:00,5768.0,5768.0,,0.0,0.0,0.0,0.0,8.0,8.0,3360.0,3360.0,,0.0,0.0,1.0,1.0
00010,1323898,1.0,USD,2021-04-12T00:00:00,2021-04-17T00:00:00,5768.0,5768.0,,0.0,0.0,0.0,0.0,8.0,8.0,3472.0,3472.0,,0.0,0.0,1.0,1.0
00010,1138048,1.0,USD,2020-06-05T00:00:00,2020-06-25T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1138251,1.0,USD,2020-06-05T00:00:00,2020-07-02T00:00:00,6624.18,6624.18,,0.0,0.0,0.0,0.0,2538.0,2538.0,4568.4,4568.4,,0.0,0.0,1.0,1.0
00010,1160974,1.0,USD,2020-07-15T00:00:00,2020-08-14T00:00:00,35910.0,35910.0,,0.0,0.0,0.0,0.0,60.0,60.0,25200.0,25200.0,,0.0,0.0,1.0,1.0
00010,1203562,1.0,USD,2020-09-28T00:00:00,2020-10-05T00:00:00,5047.0,5047.0,,0.0,0.0,0.0,0.0,7.0,7.0,2940.0,2940.0,,0.0,0.0,1.0,1.0
00010,1107567,1.0,USD,2020-04-10T00:00:00,2020-05-22T00:00:00,23112.0,23112.0,,0.0,0.0,0.0,0.0,16.0,16.0,15325.2,15325.2,,0.0,0.0,1.0,1.0
00010,1204281,1.0,USD,2020-09-29T00:00:00,2020-10-08T00:00:00,2140.8,2140.8,,0.0,0.0,0.0,0.0,6.0,6.0,1107.29,1107.29,,0.0,0.0,1.0,1.0
00010,1011881,1.0,USD,2019-10-08T00:00:00,2020-01-31T00:00:00,51443.1,51443.1,,0.0,0.0,0.0,0.0,19710.0,19710.0,28699.73,28699.73,,0.0,0.0,1.0,1.0
00010,1044493,1.0,USD,2019-12-11T00:00:00,2020-03-31T00:00:00,36080.64,36080.64,,0.0,0.0,0.0,0.0,13824.0,13824.0,20129.13,20129.13,,0.0,0.0,1.0,1.0
00010,1070943,1.0,USD,2020-01-31T00:00:00,2020-03-31T00:00:00,7378.56,7378.56,,0.0,0.0,0.0,0.0,2016.0,2016.0,5725.84,5725.84,,0.0,0.0,1.0,1.0
00010,1070956,1.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,39528.0,39528.0,,0.0,0.0,0.0,0.0,10800.0,10800.0,30674.16,30674.16,,0.0,0.0,1.0,1.0
00010,1070958,1.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,19528.2,19528.2,,0.0,0.0,0.0,0.0,6852.0,6852.0,10598.67,10598.67,,0.0,0.0,1.0,1.0
00010,1085654,1.0,USD,2020-02-28T00:00:00,2020-02-28T00:00:00,16848.0,16848.0,,0.0,0.0,0.0,0.0,4320.0,4320.0,14040.0,14040.0,,0.0,0.0,1.0,1.0
00010,1225645,1.0,USD,2020-11-04T00:00:00,2020-12-09T00:00:00,6939.0,6939.0,,0.0,0.0,0.0,0.0,6.0,6.0,300.61,300.61,,0.0,0.0,1.0,1.0
00010,1323954,1.0,USD,2021-04-12T00:00:00,2021-04-30T00:00:00,6939.0,6939.0,,0.0,0.0,0.0,0.0,6.0,6.0,4674.46,4674.46,,0.0,0.0,1.0,1.0
00010,1085211,1.0,USD,2020-02-27T00:00:00,2020-03-12T00:00:00,2163.0,2163.0,,0.0,0.0,0.0,0.0,3.0,3.0,1084.34,1084.34,,0.0,0.0,1.0,1.0
00010,1092025,1.0,USD,2020-03-11T00:00:00,2020-03-19T00:00:00,2163.0,2163.0,,0.0,0.0,0.0,0.0,3.0,3.0,1084.34,1084.34,,0.0,0.0,1.0,1.0
00010,1122031,1.0,USD,2020-05-07T00:00:00,2020-06-04T00:00:00,14364.0,14364.0,,0.0,0.0,0.0,0.0,24.0,24.0,8674.68,8674.68,,0.0,0.0,1.0,1.0
00010,1148939,1.0,USD,2020-06-24T00:00:00,2020-07-13T00:00:00,9576.0,9576.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1136894,1.0,USD,2020-06-03T00:00:00,2020-06-15T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1156768,1.0,USD,2020-07-08T00:00:00,2020-07-28T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1285108,1.0,USD,2021-02-09T00:00:00,2021-03-02T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1087257,1.0,USD,2020-03-02T00:00:00,2020-03-31T00:00:00,2961.0,2961.0,,0.0,0.0,0.0,0.0,3.0,3.0,1084.34,1084.34,,0.0,0.0,1.0,1.0
00010,1105994,1.0,USD,2020-04-07T00:00:00,2020-05-06T00:00:00,7560.0,7560.0,,0.0,0.0,0.0,0.0,12.0,12.0,4337.34,4337.34,,0.0,0.0,1.0,1.0
00010,1118128,1.0,USD,2020-04-30T00:00:00,2020-05-04T00:00:00,15120.0,15120.0,,0.0,0.0,0.0,0.0,24.0,24.0,8674.68,8674.68,,0.0,0.0,1.0,1.0
00010,1122032,1.0,USD,2020-05-07T00:00:00,2020-06-30T00:00:00,9576.0,9576.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1146221,1.0,USD,2020-06-19T00:00:00,2020-07-16T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,6720.0,6720.0,,0.0,0.0,1.0,1.0
00010,1149000,1.0,USD,2020-06-24T00:00:00,2020-07-17T00:00:00,16758.0,16758.0,,0.0,0.0,0.0,0.0,28.0,28.0,11760.0,11760.0,,0.0,0.0,1.0,1.0
